datetime,t2m,stl1,ssr,e,tp
15/03/2021 21:00,275.40268,276.066,7758519.5,-0.001628688,0.002614614
15/03/2021 22:00,274.9548,275.5242,7758519.5,-0.001630156,0.002614614
15/03/2021 23:00,274.71664,275.15598,7758519.5,-0.001631815,0.002614614
16/03/2021 0:00,274.71075,275.00473,7758519.5,-0.001633474,0.002614614
16/03/2021 1:00,274.76898,274.93564,0,-1.65E-06,9.31E-10
16/03/2021 2:00,274.76102,274.87582,0,-2.70E-06,6.02E-07
16/03/2021 3:00,274.6553,274.87018,0,-1.90E-06,1.23E-05
16/03/2021 4:00,274.33392,274.7921,0,8.09E-07,1.26E-05
16/03/2021 5:00,273.90475,274.54507,0,4.89E-06,1.26E-05
16/03/2021 6:00,274.42752,274.7428,136358.5,3.78E-06,1.26E-05
16/03/2021 7:00,276.9786,276.40857,762887,-2.86E-05,1.26E-05
16/03/2021 8:00,278.80795,278.17474,1936143,-0.000111657,1.29E-05
16/03/2021 9:00,279.8344,279.37186,3500398,-0.000237396,0.000109144
16/03/2021 10:00,280.55756,280.01562,5074467,-0.000413736,0.000248052
16/03/2021 11:00,281.24393,280.69226,6761394,-0.000605806,0.000347273
16/03/2021 12:00,281.86758,281.4097,8545683,-0.000789739,0.000376137
16/03/2021 13:00,282.13382,281.8401,10190256,-0.000949234,0.000433865
16/03/2021 14:00,282.14804,281.87604,11607047,-0.001097785,0.000511739
16/03/2021 15:00,280.5399,281.23074,12575506,-0.001196531,0.000988599
16/03/2021 16:00,280.04587,280.35074,13104930,-0.001310465,0.001048432
16/03/2021 17:00,279.23157,279.35208,13216496,-0.00136531,0.001048432
16/03/2021 18:00,278.61417,278.64594,13216496,-0.001395142,0.001048432
16/03/2021 19:00,278.0207,278.12415,13216496,-0.00141253,0.001048432
16/03/2021 20:00,277.30414,277.66528,13216496,-0.001425292,0.001048432
16/03/2021 21:00,276.72,277.27728,13216496,-0.001435629,0.001048432
16/03/2021 22:00,276.17886,276.92444,13216496,-0.001444276,0.001048432
16/03/2021 23:00,275.7251,276.60706,13216496,-0.001451997,0.001048432
17/03/2021 0:00,275.27026,276.2956,13216496,-0.001458792,0.001048432
17/03/2021 1:00,274.84872,275.9923,0,-5.89E-06,9.31E-10
17/03/2021 2:00,274.45145,275.69318,0,-1.09E-05,9.31E-10
17/03/2021 3:00,274.0795,275.4135,0,-1.51E-05,9.31E-10
17/03/2021 4:00,273.66348,275.11746,0,-1.84E-05,9.31E-10
17/03/2021 5:00,273.34628,274.84167,0,-2.11E-05,9.31E-10
17/03/2021 6:00,273.82193,275.0109,145397.5,-2.91E-05,9.31E-10
17/03/2021 7:00,275.7178,276.20416,770893,-6.43E-05,9.31E-10
17/03/2021 8:00,277.46326,277.75128,1958611.5,-0.000146976,9.31E-10
17/03/2021 9:00,278.70917,278.89886,3523641,-0.000268248,1.65E-05
17/03/2021 10:00,279.65173,279.90573,5330140,-0.000420404,3.04E-05
17/03/2021 11:00,280.52463,280.92874,7368553,-0.000593522,5.74E-05
17/03/2021 12:00,280.95517,281.4906,9254078,-0.000767374,0.000100724
17/03/2021 13:00,281.19125,281.76047,10898135,-0.000935419,0.000145524
17/03/2021 14:00,281.202,281.77795,12420036,-0.001088851,0.00018401
17/03/2021 15:00,280.50452,281.3052,13456674,-0.001201732,0.000360803
17/03/2021 16:00,279.70615,280.39105,14000820,-0.001292694,0.000417328
17/03/2021 17:00,278.7355,279.31845,14122458,-0.001335925,0.000417328
17/03/2021 18:00,277.60086,278.3275,14122458,-0.001350697,0.000417328
17/03/2021 19:00,276.71204,277.55795,14122458,-0.001356727,0.000417629
17/03/2021 20:00,275.9123,276.90955,14122458,-0.001360907,0.000418231
17/03/2021 21:00,275.34167,276.4055,14122458,-0.00136413,0.000418231
17/03/2021 22:00,274.84735,275.98358,14122458,-0.001366522,0.000418231
17/03/2021 23:00,274.3575,275.63513,14122458,-0.001368277,0.000418231
18/03/2021 0:00,273.82678,275.2592,14122458,-0.001368852,0.000418231
18/03/2021 1:00,273.35706,274.91742,0,2.37E-06,9.31E-10
18/03/2021 2:00,272.86755,274.58334,0,5.98E-06,9.31E-10
18/03/2021 3:00,272.3649,274.26212,0,1.10E-05,9.31E-10
18/03/2021 4:00,272.02863,274.0636,0,1.48E-05,6.02E-07
18/03/2021 5:00,271.7787,273.94702,0,1.78E-05,2.41E-06
18/03/2021 6:00,272.46475,274.06668,123962.5,1.48E-05,5.41E-06
18/03/2021 7:00,274.79187,274.89432,690059,-2.03E-06,2.71E-05
18/03/2021 8:00,276.07452,276.24088,1699064,-7.02E-05,6.89E-05
18/03/2021 9:00,277.25284,277.7215,3027273.5,-0.000176999,0.000153642
18/03/2021 10:00,277.79016,278.53656,4285237.5,-0.000300632,0.000260379
18/03/2021 11:00,278.6665,279.69336,6024073.5,-0.000472123,0.000394177
18/03/2021 12:00,279.07315,280.2647,7673811.5,-0.000646612,0.000509634
18/03/2021 13:00,279.40454,280.66556,9199845,-0.000810222,0.000618175
18/03/2021 14:00,279.03848,280.24725,10183024,-0.000920966,0.000718899
18/03/2021 15:00,278.4048,279.60144,10806970,-0.001003058,0.001092029
18/03/2021 16:00,276.9176,278.64697,11207783,-0.001076504,0.002095961
18/03/2021 17:00,276.48184,277.70175,11301530,-0.001115396,0.002142865
18/03/2021 18:00,275.43564,276.73108,11301530,-0.00111814,0.002156395
18/03/2021 19:00,274.86536,275.96252,11301530,-0.001118204,0.00217654
18/03/2021 20:00,274.388,275.60303,11301530,-0.001118331,0.002219235
18/03/2021 21:00,273.92694,275.19705,11301530,-0.00111814,0.002258923
18/03/2021 22:00,273.24783,274.7582,11301530,-0.001117598,0.002313645
18/03/2021 23:00,272.20023,274.17557,11301530,-0.001116321,0.002330783
19/03/2021 0:00,271.23895,273.75238,11301530,-0.001114694,0.002339502
19/03/2021 1:00,270.45584,273.63556,0,1.77E-06,8.42E-06
19/03/2021 2:00,270.0142,273.57083,0,3.17E-06,9.92E-06
19/03/2021 3:00,269.64395,273.50458,0,4.48E-06,1.11E-05
19/03/2021 4:00,269.36975,273.4404,0,5.75E-06,1.14E-05
19/03/2021 5:00,269.02344,273.36722,0,7.25E-06,1.14E-05
19/03/2021 6:00,270.6094,273.39008,177937.5,7.57E-06,1.14E-05
19/03/2021 7:00,273.38928,273.65814,861024,3.58E-06,1.65E-05
19/03/2021 8:00,275.26196,273.92752,2060622.5,-0.000136798,2.53E-05
19/03/2021 9:00,276.52136,274.71533,3568319.5,-0.000286753,3.46E-05
19/03/2021 10:00,277.7711,276.794,5464433,-0.000434985,6.28E-05
19/03/2021 11:00,278.42386,278.36166,7271190.5,-0.000582355,0.000109744
19/03/2021 12:00,278.9286,279.349,9027072,-0.000740701,0.000176493
19/03/2021 13:00,279.34283,280.0382,10797415,-0.000911681,0.000233019
19/03/2021 14:00,279.40594,280.2362,12361670,-0.001064826,0.000262484
19/03/2021 15:00,278.90918,279.79016,13394435,-0.001170911,0.000342462
19/03/2021 16:00,278.02206,278.8778,13936256,-0.001244453,0.00037764
19/03/2021 17:00,277.1277,277.73026,14072098,-0.001272115,0.000391471
19/03/2021 18:00,276.68637,276.46506,14072098,-0.001275273,0.000392072
19/03/2021 19:00,273.97687,275.08203,14072098,-0.001275242,0.000392674
19/03/2021 20:00,273.24994,274.19098,14072098,-0.001274699,0.000392674
19/03/2021 21:00,273.99628,273.67688,14072098,-0.001273232,0.000392674
19/03/2021 22:00,273.86316,273.5562,14072098,-0.001271572,0.000392674
19/03/2021 23:00,273.69434,273.4753,14072098,-0.001270552,0.000392674
20/03/2021 0:00,273.52933,273.39777,14072098,-0.00127036,0.000392674
20/03/2021 1:00,273.32898,273.33023,0,6.49E-07,9.31E-10
20/03/2021 2:00,273.06134,273.27066,0,2.31E-06,9.31E-10
20/03/2021 3:00,272.61172,273.21185,0,4.32E-06,9.31E-10
20/03/2021 4:00,272.1451,273.15793,0,6.30E-06,9.31E-10
20/03/2021 5:00,271.92603,273.1104,258,8.12E-06,9.31E-10
20/03/2021 6:00,272.6197,273.13663,144622.5,8.53E-06,9.31E-10
20/03/2021 7:00,274.10168,273.33615,737319.5,6.30E-06,3.01E-06
20/03/2021 8:00,275.66028,273.56082,1753298,-4.89E-05,6.92E-06
20/03/2021 9:00,276.97342,273.90594,3273908,-0.000161302,0.000185513
20/03/2021 10:00,277.53674,275.01706,4956702.5,-0.000333335,0.00032773
20/03/2021 11:00,278.05362,276.15076,6588104,-0.000499944,0.000433564
20/03/2021 12:00,278.66202,277.63678,8440831,-0.00067504,0.000486482
20/03/2021 13:00,278.71713,278.48544,10081013,-0.000815455,0.000556237
20/03/2021 14:00,278.15448,278.57687,11361446,-0.000925049,0.000941093
20/03/2021 15:00,276.87808,277.97778,12230218,-0.001040227,0.001699379
20/03/2021 16:00,276.2496,277.23465,12685264,-0.001119799,0.001724635
20/03/2021 17:00,274.7281,276.27454,12824981,-0.001135528,0.001734257
20/03/2021 18:00,273.6226,275.39966,12824981,-0.001143218,0.00187948
20/03/2021 19:00,273.60803,275.12155,12824981,-0.001154544,0.002049958
20/03/2021 20:00,273.15945,274.8617,12824981,-0.001167625,0.00221262
20/03/2021 21:00,272.83463,274.63034,12824981,-0.001182461,0.002329881
20/03/2021 22:00,272.26993,274.33322,12824981,-0.001193054,0.002420382
20/03/2021 23:00,271.91388,274.1111,12824981,-0.001205209,0.002474502
21/03/2021 0:00,271.59634,273.9103,12824981,-0.00121711,0.002504269
21/03/2021 1:00,271.33218,273.78705,0,-1.29E-05,1.92E-05
21/03/2021 2:00,271.17862,273.72183,0,-2.68E-05,2.10E-05
21/03/2021 3:00,270.92,273.65198,0,-3.83E-05,2.19E-05
21/03/2021 4:00,270.63956,273.5806,0,-4.69E-05,2.26E-05
21/03/2021 5:00,270.4191,273.51382,516,-5.37E-05,2.32E-05
21/03/2021 6:00,270.87875,273.50613,169932,-6.55E-05,2.38E-05
21/03/2021 7:00,272.307,273.66763,876003,-0.000107828,2.38E-05
21/03/2021 8:00,273.77512,273.9152,2123120,-0.000224155,2.38E-05
21/03/2021 9:00,275.38364,275.0204,3877193.5,-0.000356817,2.38E-05
21/03/2021 10:00,276.92905,276.41833,5949954,-0.000509739,2.38E-05
21/03/2021 11:00,278.1271,277.74335,8009802,-0.00068324,2.38E-05
21/03/2021 12:00,278.73654,278.70834,9934066,-0.000853996,2.38E-05
21/03/2021 13:00,279.07315,279.17593,11555912,-0.001010938,2.38E-05
21/03/2021 14:00,279.08945,279.21753,12781336,-0.001142069,2.47E-05
21/03/2021 15:00,278.8707,278.93945,13651658,-0.00124474,2.56E-05
21/03/2021 16:00,278.26715,278.2808,14028711,-0.001304148,2.56E-05
21/03/2021 17:00,277.27814,277.46112,14154224,-0.001332384,2.56E-05
21/03/2021 18:00,275.74173,276.37903,14154224,-0.001341285,2.56E-05
21/03/2021 19:00,275.19574,275.9045,14154224,-0.001349262,2.56E-05
21/03/2021 20:00,273.989,275.0489,14154224,-0.001352133,2.56E-05
21/03/2021 21:00,272.9154,274.1758,14154224,-0.001353441,2.56E-05
21/03/2021 22:00,272.064,273.73132,14154224,-0.001354622,2.59E-05
21/03/2021 23:00,271.6629,273.62836,14154224,-0.001355515,2.74E-05
22/03/2021 0:00,271.71942,273.59753,14154224,-0.001356281,3.22E-05
22/03/2021 1:00,271.87543,273.57956,0,-7.22E-07,1.20E-05
22/03/2021 2:00,271.94058,273.56287,0,-1.39E-06,4.33E-05
22/03/2021 3:00,272.18982,273.58264,0,-2.22E-06,0.000167774
22/03/2021 4:00,272.61414,273.62784,0,-3.53E-06,0.000392072
22/03/2021 5:00,272.97815,273.67123,258,-5.03E-06,0.000626594
22/03/2021 6:00,273.3404,273.7308,32798,-7.81E-06,0.000897797
22/03/2021 7:00,274.50726,273.86563,227006.5,-1.79E-05,0.001055046
22/03/2021 8:00,275.74796,274.1373,623945.5,-4.79E-05,0.001142842
22/03/2021 9:00,277.1658,275.01062,1433319,-0.000125217,0.001205982
22/03/2021 10:00,278.14722,275.96152,2513344.5,-0.000248562,0.001281149
22/03/2021 11:00,278.6731,276.93317,3786804,-0.000391817,0.001328053
22/03/2021 12:00,278.89566,277.4678,4906342.5,-0.000520204,0.001368042
22/03/2021 13:00,278.99445,277.9408,6085538.5,-0.000650154,0.001427274
22/03/2021 14:00,279.28738,278.44846,7420979,-0.000795163,0.001491016
22/03/2021 15:00,279.191,278.487,8454260,-0.000921317,0.001521383
22/03/2021 16:00,278.7733,278.08743,9051606,-0.001014161,0.001527397
22/03/2021 17:00,277.81754,277.3592,9217148,-0.001058956,0.001527697
22/03/2021 18:00,276.72867,276.5493,9217148,-0.00107644,0.001527697
22/03/2021 19:00,275.5282,275.91376,9217148,-0.001086905,0.001527697
22/03/2021 20:00,274.57693,275.2451,9217148,-0.00109185,0.001527998
22/03/2021 21:00,273.78137,274.62726,9217148,-0.00109469,0.0015289
22/03/2021 22:00,273.43295,274.22308,9217148,-0.001096795,0.001529201
22/03/2021 23:00,272.9622,273.93933,9217148,-0.001098391,0.001529201
23/03/2021 0:00,272.385,273.8053,9217148,-0.001099635,0.001529201
23/03/2021 1:00,271.67886,273.70026,0,-3.71E-07,9.31E-10
23/03/2021 2:00,271.15817,273.58984,0,7.52E-08,9.31E-10
23/03/2021 3:00,270.81116,273.492,0,7.13E-07,9.31E-10
23/03/2021 4:00,270.51788,273.39853,0,1.83E-06,9.31E-10
23/03/2021 5:00,270.26135,273.3169,2066,3.20E-06,9.31E-10
23/03/2021 6:00,271.54852,273.34717,234495.5,2.56E-06,9.31E-10
23/03/2021 7:00,274.49304,273.5896,988861,-9.43E-06,9.31E-10
23/03/2021 8:00,276.22116,273.8772,2288404,-9.32E-05,9.31E-10
23/03/2021 9:00,277.85046,274.46497,4052032.5,-0.000229164,9.31E-10
23/03/2021 10:00,279.23953,276.6443,6147520,-0.000403558,9.31E-10
23/03/2021 11:00,280.37277,278.49982,8411906,-0.000607241,9.31E-10
23/03/2021 12:00,281.18985,279.79016,10675776,-0.000821262,3.02E-07
23/03/2021 13:00,281.95114,280.59186,12743630,-0.0010319,3.02E-07
23/03/2021 14:00,282.02185,280.6111,14180307,-0.001202338,3.02E-07
23/03/2021 15:00,281.74106,280.1191,14902907,-0.001317676,3.02E-07
23/03/2021 16:00,281.14825,279.51773,15246646,-0.001386399,3.02E-07
23/03/2021 17:00,280.01227,278.7127,15382230,-0.001416965,3.02E-07
23/03/2021 18:00,279.2621,278.11258,15382230,-0.001428482,6.02E-07
23/03/2021 19:00,278.83777,277.74564,15382230,-0.001436299,2.80E-05
23/03/2021 20:00,278.45505,277.48502,15382230,-0.001446764,2.83E-05
23/03/2021 21:00,277.81616,277.14502,15382230,-0.001455538,2.83E-05
23/03/2021 22:00,277.22336,276.83304,15382230,-0.001462717,2.83E-05
23/03/2021 23:00,276.69955,276.5362,15382230,-0.001468077,2.83E-05
24/03/2021 0:00,276.35117,276.30096,15382230,-0.001472352,2.83E-05
24/03/2021 1:00,275.94833,276.03186,0,-3.08E-06,9.31E-10
24/03/2021 2:00,275.6159,275.7915,0,-5.41E-06,9.31E-10
24/03/2021 3:00,275.2592,275.55167,0,-6.78E-06,9.31E-10
24/03/2021 4:00,274.89935,275.2967,0,-7.04E-06,9.31E-10
24/03/2021 5:00,274.50208,275.0137,3099,-5.92E-06,9.31E-10
24/03/2021 6:00,275.23422,275.3953,222099.5,-1.28E-05,9.31E-10
24/03/2021 7:00,277.44348,276.9378,961227.5,-4.82E-05,9.31E-10
24/03/2021 8:00,279.13174,278.44745,2221515.5,-0.000137213,9.31E-10
24/03/2021 9:00,280.80994,279.80096,3916448,-0.000282637,9.31E-10
24/03/2021 10:00,282.09534,280.89587,5881516,-0.000472027,3.02E-07
24/03/2021 11:00,282.70374,281.44284,7571542,-0.000655514,4.84E-05
24/03/2021 12:00,282.57132,281.51398,8868503,-0.000815455,0.000117863
24/03/2021 13:00,282.3959,281.3119,9798482,-0.000952328,0.000141916
24/03/2021 14:00,282.39172,281.29184,10713998,-0.001079758,0.0002249
24/03/2021 15:00,282.1879,281.04996,11437889,-0.001197616,0.000225502
24/03/2021 16:00,281.7972,280.72025,11836378,-0.001268797,0.000227005
24/03/2021 17:00,280.76486,279.9902,11969896,-0.001298532,0.000227005
24/03/2021 18:00,279.77652,279.2409,11970154,-0.00130871,0.000227306
24/03/2021 19:00,279.27872,278.75122,11970154,-0.001317676,0.000227607
24/03/2021 20:00,278.18152,278.17755,11970154,-0.001322908,0.000228208
24/03/2021 21:00,277.05698,277.40054,11970154,-0.001324695,0.000228208
24/03/2021 22:00,276.3744,276.8274,11970154,-0.001325684,0.000231816
24/03/2021 23:00,275.6561,276.35156,11970154,-0.00132613,0.000236025
25/03/2021 0:00,275.51154,276.24268,11970154,-0.001326641,0.000238431
25/03/2021 1:00,275.14722,275.9954,0,-2.76E-07,1.50E-06
25/03/2021 2:00,274.8165,275.7553,0,-3.40E-07,1.80E-06
25/03/2021 3:00,273.98346,275.17807,0,5.86E-07,1.80E-06
25/03/2021 4:00,273.48322,274.81265,0,1.96E-06,1.80E-06
25/03/2021 5:00,272.98196,274.41565,4132,3.84E-06,1.80E-06
25/03/2021 6:00,274.34296,274.90457,229330.5,3.71E-06,1.80E-06
25/03/2021 7:00,277.41644,277.20767,903636.5,-1.23E-06,1.80E-06
25/03/2021 8:00,279.06415,278.74274,1903086.5,-7.44E-05,2.41E-06
25/03/2021 9:00,280.6234,280.4098,3379534.5,-0.000207245,2.41E-06
25/03/2021 10:00,282.10193,281.87784,5301474,-0.000393444,4.81E-06
25/03/2021 11:00,283.00012,282.603,7074658,-0.000586024,5.71E-06
25/03/2021 12:00,283.5912,282.94348,8582872,-0.000766576,5.71E-06
25/03/2021 13:00,283.7881,282.8472,9685107,-0.000914999,6.62E-06
25/03/2021 14:00,283.93613,282.7052,10587195,-0.001045237,7.22E-06
25/03/2021 15:00,283.81616,282.38394,11259434,-0.001147812,7.22E-06
25/03/2021 16:00,283.60367,282.0989,11781886,-0.001228309,7.22E-06
25/03/2021 17:00,282.1151,281.06537,11950269,-0.001254056,7.52E-06
25/03/2021 18:00,280.17032,279.8043,11950785,-0.001258108,7.52E-06
25/03/2021 19:00,278.77362,278.39993,11950785,-0.001258491,7.52E-06
25/03/2021 20:00,278.78543,277.41953,11950785,-0.00125814,7.52E-06
25/03/2021 21:00,278.67935,276.6163,11950785,-0.001257119,7.52E-06
25/03/2021 22:00,278.24255,276.01184,11950785,-0.00125562,7.52E-06
25/03/2021 23:00,277.81998,275.5129,11950785,-0.001254375,7.52E-06
26/03/2021 0:00,277.52808,275.11154,11950785,-0.001253323,7.52E-06
26/03/2021 1:00,277.2348,274.78876,0,1.00E-06,9.31E-10
26/03/2021 2:00,277.0372,274.5646,0,1.64E-06,9.31E-10
26/03/2021 3:00,276.90442,274.22873,0,2.15E-06,9.31E-10
26/03/2021 4:00,276.80597,273.97632,0,2.53E-06,9.31E-10
26/03/2021 5:00,276.75848,273.86896,5939,2.85E-06,9.31E-10
26/03/2021 6:00,277.03894,274.11728,267810.5,2.69E-06,9.31E-10
26/03/2021 7:00,279.7571,276.45657,1064788,1.93E-06,3.02E-07
26/03/2021 8:00,283.00497,279.9694,2407460,-7.25E-05,3.02E-07
26/03/2021 9:00,284.83847,282.02985,4213184,-0.000255294,3.02E-07
26/03/2021 10:00,286.08438,283.6815,6348701,-0.000492957,3.02E-07
26/03/2021 11:00,287.0786,285.00394,8648985,-0.000762173,3.02E-07
26/03/2021 12:00,287.88736,285.97202,10933258,-0.001041312,3.02E-07
26/03/2021 13:00,288.38412,286.53156,13019448,-0.001305264,3.02E-07
26/03/2021 14:00,288.53598,286.5698,14756992,-0.001533802,3.02E-07
26/03/2021 15:00,288.312,286.0783,16004110,-0.001702676,3.02E-07
26/03/2021 16:00,287.4873,285.0987,16716637,-0.001794882,3.02E-07
26/03/2021 17:00,285.39624,283.57516,16923500,-0.001821874,3.02E-07
26/03/2021 18:00,283.31384,282.1441,16924276,-0.001828159,3.02E-07
26/03/2021 19:00,282.0194,281.1411,16924276,-0.001833073,3.02E-07
26/03/2021 20:00,280.4033,279.92728,16924276,-0.001833871,3.02E-07
26/03/2021 21:00,279.68707,278.88193,16924276,-0.00183352,3.02E-07
26/03/2021 22:00,280.015,278.11053,16924276,-0.001832754,3.02E-07
26/03/2021 23:00,280.12457,277.51865,16924276,-0.001831542,3.02E-07
27/03/2021 0:00,280.06357,277.0246,16924276,-0.001830361,3.02E-07
27/03/2021 1:00,279.76196,276.5511,0,5.22E-07,9.31E-10
27/03/2021 2:00,278.94592,276.18387,0,1.89E-06,9.31E-10
27/03/2021 3:00,277.66675,275.8819,0,3.81E-06,9.31E-10
27/03/2021 4:00,276.52725,275.5897,0,6.14E-06,9.31E-10
27/03/2021 5:00,275.92337,275.4143,8005,8.59E-06,9.31E-10
27/03/2021 6:00,277.2289,276.48587,284597.5,7.83E-06,9.31E-10
27/03/2021 7:00,281.55142,279.64893,1091130,7.45E-07,9.31E-10
27/03/2021 8:00,284.59512,281.8655,2379051.5,-0.000112455,9.31E-10
27/03/2021 9:00,286.682,283.6024,4032921.5,-0.000303344,9.31E-10
27/03/2021 10:00,288.13766,284.93124,5899336,-0.000541772,9.31E-10
27/03/2021 11:00,289.12216,285.90036,7933100,-0.000808532,9.31E-10
27/03/2021 12:00,289.9129,286.44397,9819659,-0.001080269,3.02E-07
27/03/2021 13:00,290.00443,286.57828,11405866,-0.001325365,2.19E-05
27/03/2021 14:00,289.39917,286.15765,12401183,-0.001499599,2.35E-05
27/03/2021 15:00,288.892,285.72986,13073940,-0.001628082,3.22E-05
27/03/2021 16:00,288.34982,285.30695,13603364,-0.00172753,3.91E-05
27/03/2021 17:00,286.80508,284.3753,13772522,-0.001768146,4.00E-05
27/03/2021 18:00,285.5207,283.52512,13773554,-0.001780589,4.09E-05
27/03/2021 19:00,285.0118,282.77298,13773554,-0.00178831,4.09E-05
27/03/2021 20:00,284.18744,282.27045,13773554,-0.001795329,4.15E-05
27/03/2021 21:00,283.421,281.8465,13773554,-0.001800785,4.15E-05
27/03/2021 22:00,282.79663,281.47595,13773554,-0.001804996,4.18E-05
27/03/2021 23:00,282.54254,281.37375,13773554,-0.001809718,4.54E-05
28/03/2021 0:00,282.49817,281.45926,13773554,-0.00181578,6.83E-05
28/03/2021 1:00,282.4174,281.46234,0,-9.30E-06,6.62E-06
28/03/2021 2:00,282.2042,281.3712,0,-2.02E-05,6.92E-06
28/03/2021 3:00,281.7875,281.21762,0,-3.01E-05,6.92E-06
28/03/2021 4:00,281.19785,280.9737,0,-3.60E-05,7.22E-06
28/03/2021 5:00,280.87924,280.71716,3873,-3.94E-05,7.22E-06
28/03/2021 6:00,281.10632,280.768,66629,-4.26E-05,7.22E-06
28/03/2021 7:00,282.13312,281.47623,271426.5,-4.79E-05,7.82E-06
28/03/2021 8:00,283.0223,282.24887,711752.5,-9.36E-05,7.82E-06
28/03/2021 9:00,283.39014,282.59067,1182036,-0.00016462,7.82E-06
28/03/2021 10:00,283.68097,283.01666,1824835,-0.000264866,7.82E-06
28/03/2021 11:00,284.34448,283.90387,2965550.5,-0.000423307,7.82E-06
28/03/2021 12:00,284.5764,284.2672,4093353.5,-0.000584589,7.82E-06
28/03/2021 13:00,285.27838,285.12872,5649861,-0.000788718,7.82E-06
28/03/2021 14:00,285.4413,285.29514,7003896,-0.000972269,7.82E-06
28/03/2021 15:00,285.36264,285.05734,8034853,-0.001119863,7.82E-06
28/03/2021 16:00,284.8298,284.3386,8609214,-0.001209134,7.82E-06
28/03/2021 17:00,283.78357,283.34998,8789218,-0.001242826,7.82E-06
28/03/2021 18:00,282.29156,282.25275,8790768,-0.001251313,7.82E-06
28/03/2021 19:00,280.73157,281.2107,8790768,-0.001257566,8.72E-06
28/03/2021 20:00,279.73215,280.12836,8790768,-0.001259799,8.72E-06
28/03/2021 21:00,279.78067,279.42398,8790768,-0.001261108,8.72E-06
28/03/2021 22:00,280.4806,278.83417,8790768,-0.001262001,8.72E-06
28/03/2021 23:00,280.44733,278.36218,8790768,-0.001262703,8.72E-06
29/03/2021 0:00,280.2778,277.90125,8790768,-0.001263149,8.72E-06
29/03/2021 1:00,280.0022,277.50632,0,-3.08E-07,9.31E-10
29/03/2021 2:00,279.79733,277.14374,0,-5.31E-07,9.31E-10
29/03/2021 3:00,279.57614,276.69052,0,-5.63E-07,9.31E-10
29/03/2021 4:00,279.2704,276.25656,0,-5.63E-07,9.31E-10
29/03/2021 5:00,279.04333,276.00543,12654,-5.95E-07,9.31E-10
29/03/2021 6:00,279.12793,277.24646,315330,-1.33E-06,9.31E-10
29/03/2021 7:00,281.63358,280.4817,1107142,-3.05E-06,9.02E-07
29/03/2021 8:00,284.17914,282.87106,2415465.5,-0.000114848,9.02E-07
29/03/2021 9:00,285.75436,284.49036,4231520.5,-0.000319583,9.02E-07
29/03/2021 10:00,287.00858,285.89908,6374268.5,-0.000578335,9.02E-07
29/03/2021 11:00,288.07803,287.0274,8686691,-0.000875341,1.80E-06
29/03/2021 12:00,288.8393,287.76746,10970704,-0.001182652,1.80E-06
29/03/2021 13:00,289.30347,288.07663,13033910,-0.001471012,1.80E-06
29/03/2021 14:00,289.41373,288.00497,14769905,-0.001722362,1.80E-06
29/03/2021 15:00,289.18146,287.4737,16008242,-0.001912485,1.80E-06
29/03/2021 16:00,288.45483,286.5382,16683838,-0.002023962,1.80E-06
29/03/2021 17:00,286.8817,285.29282,16866684,-0.002063014,1.80E-06
29/03/2021 18:00,286.32947,284.10672,16868750,-0.002071214,1.80E-06
29/03/2021 19:00,286.21506,282.6628,16868750,-0.002072235,1.80E-06
29/03/2021 20:00,285.68018,281.5561,16868750,-0.002072745,1.80E-06
29/03/2021 21:00,285.28912,280.71844,16868750,-0.002072873,1.80E-06
29/03/2021 22:00,284.77054,279.97095,16868750,-0.002072873,1.80E-06
29/03/2021 23:00,284.2509,279.45328,16868750,-0.002072841,1.80E-06
30/03/2021 0:00,283.88342,279.25247,16868750,-0.002073,1.80E-06
30/03/2021 1:00,283.63315,279.35672,0,-5.63E-07,9.31E-10
30/03/2021 2:00,283.38596,279.7085,0,-1.81E-06,9.31E-10
30/03/2021 3:00,282.8261,280.00665,0,-3.56E-06,9.31E-10
30/03/2021 4:00,282.56958,280.05954,0,-5.38E-06,9.31E-10
30/03/2021 5:00,281.88144,280.24854,7747,-7.68E-06,9.31E-10
30/03/2021 6:00,282.17786,280.78085,143331.5,-1.18E-05,9.31E-10
30/03/2021 7:00,284.29178,282.159,488361,-2.05E-05,9.31E-10
30/03/2021 8:00,285.66318,283.15533,983695.5,-7.98E-05,9.31E-10
30/03/2021 9:00,286.3728,283.81528,1536363,-0.000156005,9.31E-10
30/03/2021 10:00,287.115,284.53195,2218675,-0.000251402,9.31E-10
30/03/2021 11:00,287.46616,284.8871,2825317.5,-0.000348394,9.31E-10
30/03/2021 12:00,287.64746,285.02243,3344153.5,-0.000435176,9.31E-10
30/03/2021 13:00,287.88147,285.25403,3874352.5,-0.000519183,9.31E-10
30/03/2021 14:00,288.2115,285.65848,4532130,-0.000621981,9.31E-10
30/03/2021 15:00,287.85754,285.46228,4954895,-0.000696193,9.02E-07
30/03/2021 16:00,287.48108,285.24478,5304573,-0.000748167,9.02E-07
30/03/2021 17:00,286.35928,284.58356,5446614,-0.000768778,9.02E-07
30/03/2021 18:00,284.46027,283.39465,5449454.5,-0.000770851,9.02E-07
30/03/2021 19:00,284.54105,282.53082,5449454.5,-0.000771809,9.02E-07
30/03/2021 20:00,284.7296,281.72812,5449454.5,-0.000771426,9.02E-07
30/03/2021 21:00,285.4701,281.10773,5449454.5,-0.000770341,9.02E-07
